customer_id,age,gender,city,membership_level,join_date,lifetime_value
6234,45,Female,Hyderabad,Silver,30-09-2021,861
6235,19,Female,Delhi,Gold,14-01-2022,5636
6236,64,Male,Mumbai,Silver,18-09-2022,8403
6237,47,Male,Mumbai,Gold,26-10-2022,5409
6238,43,Male,Delhi,Gold,26-01-2021,587
6239,64,Female,Chennai,Platinum,11-11-2022,3223
6240,43,Female,Mumbai,Gold,28-06-2022,4935
6241,37,Female,Bangalore,Platinum,03-01-2023,8491
6242,59,Male,Mumbai,Gold,19-12-2022,6671
6243,45,Male,Kolkata,Silver,22-07-2023,2971
6244,37,Male,Delhi,Platinum,04-05-2023,4369
6245,28,Female,Kolkata,Silver,02-09-2022,7463
6246,27,Male,Chennai,Platinum,01-04-2021,6435
6247,40,Male,Hyderabad,Silver,21-04-2022,4219
6248,54,Female,Bangalore,Gold,08-06-2023,4470
6249,58,Male,Delhi,Platinum,27-12-2022,6056
6250,36,Male,Mumbai,Platinum,07-07-2021,234
6251,62,Male,Bangalore,Platinum,23-07-2022,7818
6252,35,Female,Mumbai,Gold,11-09-2022,3580
6253,44,Male,Chennai,Silver,12-08-2023,5676
6254,23,Female,Hyderabad,Gold,14-07-2021,7743
6255,27,Female,Delhi,Gold,18-06-2022,3376
6256,19,Male,Chennai,Gold,29-11-2022,8567
6257,41,Male,Chennai,Silver,30-05-2023,2353
6258,55,Female,Hyderabad,Gold,26-03-2021,4887
6259,45,Female,Chennai,Platinum,15-08-2022,1786
6260,45,Female,Chennai,Gold,21-04-2023,8256
6261,62,Female,Mumbai,Silver,18-03-2021,5622
6262,56,Female,Kolkata,Platinum,26-11-2021,3858
6263,19,Male,Mumbai,Silver,18-01-2022,1152
6264,63,Female,Hyderabad,Gold,09-03-2022,6470
6265,22,Male,Bangalore,Silver,12-01-2022,5565
6266,28,Female,Hyderabad,Platinum,07-12-2021,3071
6267,27,Male,Hyderabad,Silver,26-06-2021,3178
6268,60,Female,Hyderabad,Platinum,02-03-2022,3170
6269,19,Male,Hyderabad,Platinum,28-02-2022,5108
6270,32,Male,Chennai,Gold,25-08-2023,2159
6271,56,Female,Hyderabad,Gold,23-06-2021,5382
6272,58,Female,Bangalore,Platinum,10-02-2022,1005
6273,54,Male,Hyderabad,Silver,23-03-2021,3300
6274,24,Male,Mumbai,Platinum,21-01-2021,1775
6275,37,Male,Chennai,Gold,22-11-2022,8991
6276,51,Female,Mumbai,Silver,02-02-2022,2815
6277,52,Female,Chennai,Platinum,26-11-2021,9003
6278,51,Female,Mumbai,Gold,13-08-2021,5826
6279,39,Female,Delhi,Platinum,16-02-2023,8952
6280,48,Male,Kolkata,Platinum,06-02-2022,826
6281,40,Female,Kolkata,Platinum,20-02-2023,7084
6282,36,Female,Chennai,Silver,02-02-2023,3011
6283,21,Female,Delhi,Gold,24-02-2023,1810
6284,41,Female,Bangalore,Gold,13-06-2023,9066
6285,37,Female,Delhi,Platinum,05-05-2023,248
6286,56,Male,Chennai,Platinum,10-07-2023,1586
6287,45,Female,Delhi,Platinum,14-03-2022,2102
6288,56,Male,Bangalore,Silver,29-09-2021,4922
6289,34,Female,Chennai,Gold,07-10-2021,4572
6290,36,Female,Kolkata,Platinum,11-08-2021,4042
6291,52,Female,Hyderabad,Gold,10-08-2022,7269
6292,49,Female,Delhi,Platinum,25-10-2022,4511
6293,64,Male,Kolkata,Gold,26-07-2023,8621
6294,63,Male,Kolkata,Platinum,21-05-2023,8006
6295,64,Female,Mumbai,Silver,24-05-2022,6666
6296,63,Male,Bangalore,Platinum,08-12-2021,8197
6297,56,Male,Hyderabad,Platinum,18-07-2023,6568
6298,52,Female,Delhi,Platinum,09-09-2022,1885
6299,47,Male,Kolkata,Platinum,11-02-2021,9702
6300,34,Male,Kolkata,Platinum,25-06-2021,8339
6301,59,Female,Bangalore,Gold,02-09-2021,5333
6302,64,Female,Hyderabad,Gold,10-09-2021,9024
6303,46,Male,Hyderabad,Silver,01-10-2021,2622
6304,23,Female,Kolkata,Platinum,17-08-2023,2950
6305,34,Female,Kolkata,Gold,30-11-2021,8724
6306,34,Female,Kolkata,Gold,27-08-2022,6509
6307,31,Male,Kolkata,Platinum,11-01-2021,8898
6308,41,Female,Mumbai,Platinum,01-06-2021,4412
6309,54,Female,Mumbai,Silver,08-07-2021,1142
6310,57,Male,Hyderabad,Silver,18-08-2023,9027
6311,56,Male,Chennai,Gold,07-11-2022,9981
6312,49,Male,Delhi,Silver,30-09-2022,1662
6313,53,Male,Bangalore,Gold,30-07-2021,7671
6314,54,Male,Chennai,Silver,31-08-2023,2191
6315,31,Female,Mumbai,Platinum,07-04-2021,5590
6316,44,Male,Mumbai,Silver,01-04-2023,312
6317,36,Female,Mumbai,Gold,05-12-2021,7383
6318,48,Male,Chennai,Silver,16-02-2021,2463
6319,63,Female,Mumbai,Gold,31-03-2023,8818
6320,26,Female,Chennai,Gold,06-01-2023,5454
6321,55,Male,Mumbai,Silver,02-09-2023,9458
6322,34,Male,Kolkata,Silver,26-02-2021,3011
6323,36,Male,Kolkata,Gold,16-03-2021,1033
6324,61,Male,Delhi,Platinum,11-09-2021,7427
6325,21,Male,Mumbai,Silver,25-10-2022,8621
6326,28,Male,Delhi,Gold,25-07-2022,4454
6327,39,Female,Chennai,Platinum,17-04-2023,9215
6328,21,Female,Delhi,Gold,10-08-2023,2718
6329,34,Female,Mumbai,Silver,21-08-2022,3867
6330,25,Female,Chennai,Gold,19-06-2021,9496
6331,63,Female,Chennai,Gold,26-05-2021,1241
6332,51,Male,Kolkata,Gold,19-04-2023,5312
6333,28,Male,Chennai,Silver,02-02-2021,907
6334,48,Female,Chennai,Platinum,30-05-2022,7658
6335,28,Female,Delhi,Platinum,07-03-2023,1583
6336,55,Male,Hyderabad,Platinum,14-09-2021,1502
6337,38,Male,Chennai,Platinum,06-05-2021,7318
6338,63,Male,Bangalore,Silver,17-08-2023,9068
6339,47,Male,Hyderabad,Gold,23-04-2021,2764
6340,27,Female,Kolkata,Platinum,26-03-2023,9955
6341,43,Female,Kolkata,Platinum,16-03-2023,1460
6342,44,Male,Chennai,Silver,08-12-2021,3403
6343,25,Male,Delhi,Gold,17-02-2021,557
6344,56,Female,Hyderabad,Gold,30-12-2021,5604
6345,25,Female,Kolkata,Platinum,26-02-2023,5612
6346,25,Female,Kolkata,Platinum,02-02-2022,3434
6347,51,Male,Bangalore,Gold,14-07-2021,8283
6348,33,Female,Chennai,Silver,01-05-2023,618
6349,58,Male,Hyderabad,Gold,07-01-2023,8106
6350,30,Male,Kolkata,Gold,26-12-2022,5787
6351,40,Male,Kolkata,Platinum,17-11-2021,4155
6352,29,Female,Kolkata,Silver,05-03-2023,1793
6353,44,Female,Kolkata,Silver,18-05-2021,4802
6354,39,Male,Delhi,Silver,21-12-2021,9777
6355,49,Female,Mumbai,Platinum,25-04-2023,444
6356,44,Male,Bangalore,Silver,11-03-2021,4772
6357,19,Female,Delhi,Silver,22-03-2023,814
6358,62,Male,Bangalore,Platinum,05-08-2022,449
6359,50,Male,Kolkata,Gold,28-04-2022,6820
6360,43,Female,Bangalore,Silver,21-12-2022,9987
6361,45,Female,Chennai,Gold,13-12-2022,6069
6362,36,Male,Chennai,Silver,28-02-2021,6171
6363,60,Female,Mumbai,Gold,10-02-2023,710
6364,22,Male,Mumbai,Gold,24-01-2022,6168
6365,50,Male,Bangalore,Platinum,03-05-2023,5069
6366,37,Male,Delhi,Platinum,17-12-2021,9757
6367,47,Male,Delhi,Silver,26-04-2023,7705
6368,62,Male,Kolkata,Silver,19-05-2023,7847
6369,25,Male,Delhi,Platinum,05-12-2021,9315
6370,55,Male,Mumbai,Silver,08-11-2022,273
6371,34,Male,Delhi,Silver,27-01-2023,9200
6372,61,Female,Kolkata,Platinum,19-08-2022,3078
6373,18,Female,Chennai,Gold,12-03-2022,5341
6374,20,Male,Delhi,Silver,26-03-2022,2326
6375,63,Male,Delhi,Platinum,12-01-2022,2404
6376,43,Male,Mumbai,Silver,17-08-2023,6670
6377,48,Female,Bangalore,Silver,26-01-2022,3879
6378,25,Male,Chennai,Platinum,26-04-2022,8289
6379,60,Male,Bangalore,Platinum,01-04-2023,1184
6380,63,Male,Kolkata,Silver,24-04-2021,1498
6381,25,Female,Kolkata,Silver,16-01-2023,7748
6382,52,Female,Bangalore,Gold,13-02-2023,7387
6383,56,Female,Mumbai,Gold,22-06-2023,4155
6384,45,Male,Hyderabad,Platinum,21-06-2021,5913
6385,21,Male,Mumbai,Silver,18-01-2021,3887
6386,33,Female,Hyderabad,Platinum,23-08-2021,3245
6387,30,Male,Hyderabad,Platinum,06-11-2021,9251
6388,37,Female,Mumbai,Silver,14-06-2023,6916
6389,22,Female,Hyderabad,Gold,31-10-2022,2285
6390,54,Male,Hyderabad,Platinum,24-12-2022,6733
6391,37,Male,Hyderabad,Platinum,08-10-2021,2927
6392,41,Male,Chennai,Silver,11-04-2023,576
6393,53,Male,Kolkata,Gold,15-07-2021,7192
6394,51,Female,Hyderabad,Gold,25-04-2021,5900
6395,62,Female,Kolkata,Silver,01-02-2022,4890
6396,51,Female,Kolkata,Platinum,03-11-2022,2994
6397,36,Female,Chennai,Silver,29-10-2022,1265
6398,34,Female,Kolkata,Silver,17-07-2022,3882
6399,22,Female,Bangalore,Gold,22-02-2022,7837
6400,42,Male,Delhi,Platinum,11-10-2021,1251
6401,35,Female,Chennai,Platinum,08-08-2022,9020
6402,25,Male,Delhi,Gold,24-11-2021,8280
6403,44,Male,Bangalore,Platinum,07-12-2021,2573
6404,32,Female,Mumbai,Platinum,14-09-2022,6962
6405,62,Female,Mumbai,Silver,09-03-2023,8258
6406,30,Male,Hyderabad,Silver,09-08-2021,6668
6407,33,Male,Mumbai,Silver,09-01-2021,4174
6408,39,Female,Chennai,Platinum,28-06-2023,9575
6409,37,Female,Mumbai,Platinum,23-03-2021,6859
6410,30,Male,Chennai,Platinum,12-04-2023,8028
6411,37,Female,Chennai,Platinum,21-10-2021,5041
6412,19,Female,Delhi,Gold,10-01-2022,9669
6413,52,Female,Mumbai,Gold,18-06-2022,2151
6414,64,Female,Kolkata,Platinum,19-02-2022,4121
6415,36,Female,Mumbai,Silver,09-04-2021,3624
6416,62,Male,Mumbai,Silver,13-11-2022,6925
6417,54,Female,Mumbai,Gold,03-12-2022,9717
6418,23,Female,Hyderabad,Gold,10-09-2022,1371
6419,31,Male,Kolkata,Platinum,12-04-2023,3969
6420,21,Male,Kolkata,Platinum,28-08-2023,3831
6421,39,Female,Chennai,Platinum,16-02-2023,2510
6422,56,Female,Kolkata,Platinum,17-01-2022,2543
6423,53,Male,Chennai,Platinum,13-05-2023,3586
6424,51,Female,Delhi,Silver,29-07-2023,3267
6425,44,Female,Chennai,Silver,19-05-2022,2539
6426,24,Female,Mumbai,Platinum,23-03-2022,883
6427,20,Male,Bangalore,Silver,11-11-2022,9267
6428,64,Female,Bangalore,Platinum,10-12-2021,1254
6429,50,Female,Hyderabad,Platinum,01-03-2022,7411
6430,19,Male,Mumbai,Gold,17-09-2022,2802
6431,59,Female,Chennai,Silver,20-04-2023,4214
6432,33,Female,Mumbai,Silver,02-11-2021,7501
6433,42,Female,Hyderabad,Gold,28-05-2021,548
6434,32,Female,Kolkata,Silver,29-04-2023,1222
6435,41,Male,Chennai,Gold,02-01-2023,8841
6436,32,Male,Mumbai,Silver,30-03-2022,703
6437,48,Female,Kolkata,Platinum,27-07-2023,8477
6438,31,Female,Hyderabad,Gold,02-02-2021,722
6439,31,Female,Kolkata,Platinum,02-01-2023,2708
6440,23,Female,Chennai,Platinum,16-05-2022,9021
6441,31,Male,Hyderabad,Silver,15-11-2021,217
6442,34,Male,Hyderabad,Gold,28-11-2022,7623
6443,35,Male,Hyderabad,Platinum,12-07-2021,1468
6444,37,Female,Delhi,Platinum,23-05-2023,1376
6445,34,Female,Hyderabad,Gold,29-06-2021,1832
6446,33,Female,Delhi,Silver,17-05-2023,3813
6447,57,Male,Kolkata,Platinum,11-09-2023,314
6448,56,Male,Delhi,Silver,02-06-2022,9144
6449,49,Male,Kolkata,Gold,26-01-2022,6790
6450,61,Male,Delhi,Silver,05-06-2022,2600
6451,26,Male,Kolkata,Gold,23-12-2021,6968
6452,44,Female,Kolkata,Silver,27-07-2022,2788
6453,63,Female,Hyderabad,Silver,09-04-2022,521
6454,50,Female,Hyderabad,Platinum,19-07-2023,7826
6455,27,Male,Kolkata,Silver,06-11-2022,1033
6456,34,Female,Hyderabad,Platinum,09-04-2021,8603
6457,53,Female,Kolkata,Gold,28-05-2021,9648
6458,34,Male,Hyderabad,Gold,24-07-2022,358
6459,35,Male,Bangalore,Platinum,28-12-2022,2819
6460,40,Male,Delhi,Silver,12-11-2021,1547
6461,51,Female,Kolkata,Gold,01-07-2021,3364
6462,25,Male,Mumbai,Gold,01-07-2022,7013
6463,30,Female,Hyderabad,Gold,30-10-2021,1110
6464,40,Female,Hyderabad,Platinum,12-07-2022,7366
6465,37,Male,Chennai,Gold,22-08-2022,2651
6466,39,Female,Mumbai,Gold,04-01-2021,603
6467,64,Male,Mumbai,Gold,17-02-2023,1890
6468,40,Male,Bangalore,Gold,17-04-2021,3685
6469,58,Female,Delhi,Platinum,16-03-2021,9648
6470,52,Female,Bangalore,Platinum,09-02-2021,4488
6471,20,Female,Delhi,Silver,01-10-2022,8316
6472,51,Male,Kolkata,Gold,26-11-2022,722
6473,50,Female,Bangalore,Platinum,29-04-2021,4645
6474,63,Male,Chennai,Silver,14-03-2021,6659
6475,34,Male,Delhi,Silver,06-07-2022,7286
6476,62,Female,Bangalore,Gold,23-07-2021,2144
6477,36,Female,Chennai,Silver,04-09-2023,3771
6478,47,Female,Mumbai,Platinum,06-04-2021,1760
6479,40,Female,Hyderabad,Silver,06-10-2021,4947
6480,32,Male,Kolkata,Silver,23-05-2021,7354
6481,31,Female,Kolkata,Platinum,25-04-2021,792
6482,19,Male,Mumbai,Silver,21-04-2022,5527
6483,56,Female,Bangalore,Silver,03-06-2023,955
6484,35,Female,Hyderabad,Silver,25-09-2023,9691
6485,23,Female,Mumbai,Silver,13-05-2021,696
6486,49,Male,Chennai,Gold,17-06-2021,2621
6487,38,Female,Hyderabad,Gold,03-07-2023,1798
6488,57,Male,Delhi,Platinum,02-09-2021,4327
6489,45,Female,Bangalore,Silver,04-10-2021,7216
6490,44,Female,Hyderabad,Platinum,02-09-2023,5751
6491,19,Male,Delhi,Gold,16-09-2021,3790
6492,50,Male,Mumbai,Silver,15-02-2021,661
6493,33,Female,Kolkata,Silver,12-12-2021,5166
6494,56,Female,Hyderabad,Gold,27-04-2023,8759
6495,39,Male,Hyderabad,Silver,14-06-2023,365
6496,60,Female,Delhi,Silver,25-08-2021,1928
6497,64,Male,Delhi,Gold,22-02-2021,7896
6498,30,Female,Kolkata,Platinum,28-05-2021,4897
6499,19,Male,Delhi,Platinum,30-11-2022,2373
6500,31,Male,Delhi,Silver,17-06-2022,237
6501,55,Male,Hyderabad,Gold,31-03-2021,4643
6502,58,Male,Kolkata,Platinum,21-08-2021,7686
6503,45,Male,Kolkata,Platinum,28-12-2022,2221
6504,24,Female,Hyderabad,Silver,31-05-2023,7080
6505,35,Female,Mumbai,Platinum,20-02-2021,9125
6506,58,Female,Mumbai,Gold,27-10-2022,4721
6507,53,Female,Hyderabad,Platinum,16-04-2023,9039
6508,58,Female,Delhi,Gold,20-09-2022,3502
6509,53,Female,Bangalore,Gold,29-01-2022,8711
6510,61,Female,Mumbai,Silver,02-08-2021,4807
6511,21,Female,Mumbai,Platinum,27-03-2022,6568
6512,47,Female,Hyderabad,Silver,05-12-2021,6073
6513,41,Male,Hyderabad,Platinum,17-12-2021,7698
6514,37,Male,Bangalore,Silver,11-10-2022,7372
6515,63,Female,Bangalore,Silver,12-10-2021,5835
6516,48,Male,Kolkata,Silver,22-07-2023,4047
6517,41,Female,Hyderabad,Platinum,28-05-2023,9329
6518,24,Male,Mumbai,Silver,06-08-2022,964
6519,43,Male,Chennai,Gold,02-09-2021,6506
6520,30,Male,Chennai,Platinum,04-07-2022,852
6521,25,Female,Delhi,Gold,29-12-2022,7244
6522,22,Female,Mumbai,Silver,01-10-2022,4164
6523,61,Female,Chennai,Silver,07-08-2022,4811
6524,30,Female,Mumbai,Gold,14-08-2021,5959
6525,46,Male,Hyderabad,Silver,07-04-2023,8578
6526,37,Female,Mumbai,Platinum,17-03-2022,345
6527,31,Male,Chennai,Gold,19-04-2022,5301
6528,49,Female,Mumbai,Platinum,20-03-2022,4447
6529,44,Male,Bangalore,Platinum,07-03-2023,9778
6530,42,Male,Delhi,Platinum,16-02-2022,4388
6531,21,Male,Kolkata,Silver,25-03-2023,2896
6532,38,Male,Chennai,Silver,03-09-2021,8440
6533,35,Female,Hyderabad,Gold,06-08-2022,3529
6534,56,Female,Kolkata,Gold,08-12-2022,3681
6535,32,Male,Delhi,Platinum,15-05-2022,9166
6536,55,Female,Bangalore,Silver,09-09-2023,4841
6537,41,Female,Bangalore,Silver,09-08-2023,5759
6538,25,Male,Bangalore,Silver,04-07-2022,1460
6539,45,Female,Bangalore,Gold,27-04-2021,849
6540,38,Female,Chennai,Silver,20-01-2023,3248
6541,33,Female,Chennai,Platinum,30-12-2021,2223
6542,33,Male,Mumbai,Platinum,03-07-2023,9472
6543,52,Female,Hyderabad,Platinum,23-07-2021,4470
6544,34,Male,Mumbai,Silver,17-12-2021,5533
6545,26,Male,Hyderabad,Platinum,15-11-2021,2274
6546,52,Male,Delhi,Platinum,25-12-2021,6237
6547,46,Female,Mumbai,Gold,01-06-2022,2512
6548,56,Female,Delhi,Gold,29-07-2023,3674
6549,35,Female,Delhi,Silver,04-05-2022,3460
6550,29,Male,Delhi,Silver,31-10-2022,5038
6551,36,Female,Bangalore,Silver,17-04-2021,5818
6552,39,Male,Kolkata,Silver,10-01-2023,1550
6553,32,Female,Kolkata,Silver,16-10-2022,9485
6554,18,Male,Chennai,Gold,06-04-2023,6248
6555,19,Female,Delhi,Gold,21-06-2021,8131
6556,25,Female,Bangalore,Gold,20-10-2022,8341
6557,39,Female,Mumbai,Platinum,03-06-2022,7523
6558,42,Male,Mumbai,Platinum,05-05-2023,5977
6559,19,Male,Chennai,Gold,15-05-2023,2054
6560,26,Female,Chennai,Gold,16-08-2023,2466
6561,26,Male,Delhi,Silver,24-03-2023,760
6562,30,Male,Delhi,Gold,12-06-2022,7746
6563,23,Male,Mumbai,Silver,16-11-2021,5187
6564,47,Female,Mumbai,Gold,06-02-2021,7407
6565,32,Female,Mumbai,Silver,14-05-2022,6686
6566,32,Female,Mumbai,Gold,27-10-2022,2583
6567,24,Male,Kolkata,Silver,22-09-2021,6347
6568,28,Female,Delhi,Platinum,26-11-2022,7864
6569,57,Male,Delhi,Platinum,30-10-2022,1883
6570,55,Male,Mumbai,Silver,11-10-2022,9590
6571,57,Female,Bangalore,Silver,27-06-2023,1209
6572,19,Female,Mumbai,Platinum,06-02-2022,2472
6573,56,Female,Hyderabad,Gold,14-09-2023,2812
6574,27,Male,Chennai,Silver,25-08-2022,7624
6575,61,Male,Hyderabad,Gold,10-08-2023,7426
6576,34,Female,Bangalore,Platinum,06-08-2021,6263
6577,24,Male,Chennai,Platinum,26-11-2021,4541
6578,57,Female,Bangalore,Silver,05-07-2021,1742
6579,56,Female,Chennai,Gold,16-01-2022,1437
6580,21,Female,Mumbai,Platinum,28-07-2021,5909
6581,52,Female,Mumbai,Gold,17-07-2022,2463
6582,64,Female,Bangalore,Platinum,15-10-2021,482
6583,53,Female,Chennai,Silver,29-03-2021,8198
6584,48,Male,Kolkata,Gold,02-08-2023,7940
6585,42,Male,Bangalore,Gold,16-05-2021,3486
6586,58,Female,Bangalore,Silver,07-06-2021,8563
6587,30,Female,Hyderabad,Silver,05-03-2023,2082
6588,35,Male,Delhi,Silver,09-07-2023,6387
6589,38,Male,Bangalore,Silver,04-06-2021,2475
6590,18,Female,Kolkata,Platinum,08-04-2022,7074
6591,53,Female,Mumbai,Gold,08-08-2021,7702
6592,25,Male,Chennai,Platinum,04-04-2022,8992
6593,38,Female,Delhi,Silver,16-06-2021,3990
6594,60,Male,Chennai,Platinum,18-11-2021,2223
6595,38,Female,Mumbai,Platinum,22-11-2022,666
6596,44,Male,Bangalore,Gold,21-04-2023,4150
6597,36,Female,Hyderabad,Gold,16-07-2022,4089
6598,40,Female,Kolkata,Gold,24-03-2023,2792
6599,60,Female,Delhi,Silver,27-05-2022,6832
6600,52,Male,Kolkata,Silver,28-03-2021,9411
6601,57,Female,Kolkata,Gold,29-06-2022,6558
6602,59,Male,Kolkata,Platinum,02-10-2021,1747
6603,22,Male,Kolkata,Gold,21-05-2021,7369
6604,58,Male,Mumbai,Silver,19-12-2022,4949
6605,25,Male,Kolkata,Platinum,06-01-2023,4636
6606,28,Female,Hyderabad,Silver,17-09-2022,903
6607,33,Female,Kolkata,Gold,01-03-2023,6750
6608,56,Female,Mumbai,Gold,05-07-2023,9244
6609,64,Male,Chennai,Platinum,19-12-2021,8697
6610,41,Female,Mumbai,Gold,05-01-2021,7836
6611,38,Male,Hyderabad,Silver,17-01-2022,9265
6612,40,Male,Hyderabad,Silver,25-12-2022,1781
6613,55,Male,Bangalore,Silver,07-02-2023,4157
6614,64,Female,Mumbai,Platinum,30-11-2021,4790
6615,25,Male,Chennai,Silver,20-04-2022,3532
6616,24,Female,Bangalore,Gold,13-09-2023,1885
6617,19,Female,Bangalore,Platinum,17-07-2023,9997
6618,47,Female,Delhi,Silver,30-01-2021,7731
6619,30,Male,Kolkata,Silver,13-12-2021,7111
6620,40,Female,Bangalore,Gold,11-07-2023,5931
6621,46,Male,Bangalore,Gold,17-08-2022,1095
6622,55,Male,Hyderabad,Platinum,08-05-2022,8232
6623,54,Male,Chennai,Silver,10-09-2023,2546
6624,37,Male,Bangalore,Silver,18-01-2023,3731
6625,50,Female,Chennai,Gold,10-05-2022,2061
6626,46,Female,Kolkata,Platinum,06-05-2023,5052
6627,32,Female,Hyderabad,Gold,23-01-2022,230
6628,40,Female,Delhi,Gold,23-05-2023,442
6629,59,Male,Delhi,Platinum,15-04-2023,7118
6630,20,Male,Kolkata,Silver,10-09-2021,9890
6631,54,Male,Kolkata,Silver,22-09-2022,5711
6632,46,Male,Hyderabad,Silver,28-07-2023,5708
6633,62,Female,Hyderabad,Platinum,30-01-2021,4868
6634,25,Female,Mumbai,Platinum,15-09-2022,6287
6635,39,Male,Bangalore,Platinum,01-07-2023,7215
6636,46,Male,Bangalore,Platinum,05-02-2023,7836
6637,19,Male,Bangalore,Platinum,12-12-2022,6862
6638,58,Male,Chennai,Gold,18-03-2023,4203
6639,62,Female,Mumbai,Silver,08-12-2021,798
6640,18,Male,Bangalore,Platinum,20-03-2023,2395
6641,61,Female,Chennai,Silver,14-10-2021,269
6642,37,Female,Chennai,Platinum,03-08-2023,8339
6643,38,Male,Delhi,Silver,01-02-2022,9785
6644,54,Male,Chennai,Gold,24-05-2022,3859
6645,25,Female,Kolkata,Silver,26-07-2023,5834
6646,44,Female,Hyderabad,Silver,01-09-2021,2481
6647,64,Male,Chennai,Platinum,09-08-2021,7022
6648,52,Female,Kolkata,Silver,05-06-2021,3882
6649,23,Male,Kolkata,Gold,18-01-2022,2883
6650,62,Male,Delhi,Gold,18-01-2023,4762
6651,61,Female,Delhi,Gold,16-11-2021,4852
6652,36,Female,Chennai,Platinum,08-01-2022,5131
6653,35,Male,Delhi,Platinum,15-06-2022,9702
6654,18,Male,Delhi,Platinum,03-08-2021,4913
6655,42,Female,Hyderabad,Platinum,02-01-2022,5613
6656,44,Female,Bangalore,Platinum,24-04-2021,5800
6657,24,Female,Chennai,Gold,19-07-2021,4303
6658,61,Female,Chennai,Silver,25-01-2021,2275
6659,59,Male,Chennai,Gold,23-07-2023,982
6660,46,Male,Delhi,Platinum,01-05-2021,4006
6661,48,Male,Hyderabad,Gold,12-01-2023,9725
6662,61,Female,Delhi,Silver,03-09-2022,1257
6663,60,Female,Kolkata,Platinum,08-05-2023,2254
6664,53,Male,Mumbai,Gold,03-01-2021,2309
6665,36,Female,Mumbai,Gold,17-06-2023,7483
6666,23,Female,Mumbai,Silver,12-02-2023,1520
6667,42,Female,Bangalore,Platinum,21-03-2022,8049
6668,48,Female,Delhi,Platinum,11-09-2021,4617
6669,26,Female,Kolkata,Silver,20-01-2021,3899
6670,37,Female,Kolkata,Silver,23-07-2021,932
6671,27,Male,Mumbai,Silver,17-03-2023,6762
6672,54,Male,Hyderabad,Silver,03-09-2023,3749
6673,44,Male,Bangalore,Platinum,23-12-2021,6363
6674,30,Male,Bangalore,Platinum,08-05-2021,6755
6675,58,Female,Mumbai,Gold,24-12-2021,5578
6676,19,Male,Mumbai,Gold,19-10-2021,8996
6677,38,Male,Delhi,Gold,23-06-2021,1922
6678,50,Male,Hyderabad,Platinum,03-01-2023,3012
6679,41,Male,Bangalore,Platinum,21-12-2021,9973
6680,61,Female,Kolkata,Platinum,31-05-2023,7737
6681,59,Female,Mumbai,Gold,06-02-2021,2478
6682,51,Male,Delhi,Silver,06-11-2021,2550
6683,26,Male,Kolkata,Silver,23-10-2022,3823
6684,19,Female,Bangalore,Silver,06-07-2023,6730
6685,47,Female,Mumbai,Silver,27-08-2022,914
6686,39,Male,Hyderabad,Silver,05-08-2022,1124
6687,63,Female,Mumbai,Platinum,25-03-2021,3362
6688,28,Female,Hyderabad,Gold,25-05-2022,4353
6689,60,Male,Delhi,Silver,20-03-2022,4729
6690,34,Female,Delhi,Silver,24-02-2022,2769
6691,53,Male,Bangalore,Silver,24-07-2021,3015
6692,30,Male,Hyderabad,Platinum,03-05-2022,7172
6693,24,Female,Mumbai,Silver,18-02-2023,4778
6694,33,Female,Delhi,Gold,29-03-2021,4662
6695,50,Female,Mumbai,Platinum,09-09-2021,1088
6696,62,Female,Bangalore,Platinum,24-12-2022,6148
6697,18,Female,Hyderabad,Platinum,05-05-2023,3678
6698,28,Female,Mumbai,Silver,31-01-2021,3789
6699,23,Male,Kolkata,Silver,19-05-2023,1923
6700,37,Female,Mumbai,Silver,25-02-2022,1458
6701,52,Male,Chennai,Silver,08-04-2023,7226
6702,61,Female,Chennai,Gold,02-03-2021,8802
6703,54,Female,Bangalore,Platinum,02-08-2022,2430
6704,58,Female,Bangalore,Silver,14-08-2021,7654
6705,43,Female,Bangalore,Gold,14-07-2023,2260
6706,29,Female,Kolkata,Platinum,21-08-2023,4098
6707,47,Male,Hyderabad,Platinum,01-12-2021,2813
6708,45,Male,Kolkata,Platinum,19-04-2023,7215
6709,44,Male,Mumbai,Silver,02-08-2022,6898
6710,59,Female,Delhi,Platinum,02-10-2022,2002
6711,36,Female,Hyderabad,Silver,21-04-2021,877
6712,22,Female,Chennai,Gold,06-05-2022,8287
6713,22,Male,Chennai,Platinum,29-09-2021,4913
6714,58,Male,Chennai,Gold,24-03-2023,7930
6715,44,Female,Mumbai,Silver,03-02-2021,3204
6716,45,Male,Mumbai,Silver,31-07-2021,9186
6717,43,Female,Bangalore,Silver,27-10-2021,928
6718,44,Female,Delhi,Platinum,08-01-2022,4934
6719,59,Male,Bangalore,Platinum,05-05-2021,390
6720,38,Male,Mumbai,Gold,13-04-2021,5194
6721,18,Male,Kolkata,Silver,20-09-2023,4066
6722,45,Male,Bangalore,Gold,19-12-2022,9881
6723,32,Female,Hyderabad,Silver,30-04-2021,6239
6724,34,Female,Mumbai,Silver,13-11-2022,6645
6725,43,Male,Mumbai,Gold,01-07-2022,9029
6726,37,Male,Kolkata,Silver,13-06-2023,4245
6727,42,Male,Kolkata,Gold,27-11-2021,6515
6728,30,Male,Kolkata,Platinum,28-01-2023,5824
6729,50,Female,Delhi,Gold,02-05-2023,4358
6730,42,Female,Hyderabad,Gold,15-07-2023,4311
